Customer_ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
CUST_01732,331,1,504.39,2,2,3,223,Regular
CUST_01733,176,1,2128.04,3,2,4,324,Regular
CUST_01734,382,1,173.91,1,2,2,122,At Risk
CUST_01735,253,1,1380.8500000000001,2,2,4,224,Regular
CUST_01736,219,1,4357.11,3,2,4,324,Regular
CUST_01737,262,1,967.6899999999999,2,2,3,223,Regular
CUST_01738,108,1,165.57,4,2,2,422,Regular
CUST_01739,71,1,167.3,4,2,2,422,Regular
CUST_01740,95,1,4815.27,4,2,4,424,Regular
CUST_01741,175,1,345.36,3,2,3,323,Regular
CUST_01742,237,1,59.48,2,2,1,221,Regular
CUST_01743,151,1,367.93999999999994,3,2,3,323,Regular
CUST_01744,71,1,5391.15,4,2,4,424,Regular
CUST_01745,79,1,933.64,4,2,3,423,Regular
CUST_01746,372,1,179.31,1,2,2,122,At Risk
CUST_01747,239,1,151.92,2,2,2,222,Regular
CUST_01748,116,1,285.86,3,2,2,322,Regular
CUST_01749,401,1,104.68,1,2,1,121,At Risk
CUST_01750,25,1,326.56,4,2,2,422,Regular
CUST_01751,201,1,399.13,3,2,3,323,Regular
CUST_01752,136,1,2879.42,3,2,4,324,Regular
CUST_01753,243,1,574.72,2,2,3,223,Regular
CUST_01754,308,1,116.21,2,2,1,221,Regular
CUST_01755,435,1,321.57,1,2,2,122,At Risk
CUST_01756,98,1,289.12,4,2,2,422,Regular
CUST_01757,262,1,193.16,2,2,2,222,Regular
CUST_01758,340,1,99.16,1,2,1,121,At Risk
CUST_01759,224,1,1992.0,2,2,4,224,Regular
CUST_01760,224,1,784.5500000000001,2,2,3,223,Regular
CUST_01761,331,1,287.19,2,2,2,222,Regular
CUST_01762,14,1,123.1,4,2,2,422,Regular
CUST_01763,266,1,398.66,2,2,3,223,Regular
CUST_01764,401,1,131.73999999999998,1,2,2,122,At Risk
CUST_01765,100,1,304.6,4,2,2,422,Regular
CUST_01766,263,1,172.7,2,2,2,222,Regular
CUST_01767,173,1,525.3000000000001,3,2,3,323,Regular
CUST_01768,121,1,877.49,3,2,3,323,Regular
CUST_01769,268,1,212.96,2,2,2,222,Regular
CUST_01770,420,1,735.52,1,2,3,123,At Risk
CUST_01771,248,1,242.42,2,2,2,222,Regular
CUST_01772,310,1,74.75,2,2,1,221,Regular
CUST_01773,354,1,110.64,1,2,1,121,At Risk
CUST_01774,389,1,210.25,1,2,2,122,At Risk
CUST_01775,17,1,316.01,4,2,2,422,Regular
CUST_01776,30,1,403.65000000000003,4,2,3,423,Regular
CUST_01777,219,1,333.01,3,2,2,322,Regular
CUST_01778,405,1,97.75,1,2,1,121,At Risk
CUST_01779,112,1,500.1,4,2,3,423,Regular
CUST_01780,343,1,446.25,1,2,3,123,At Risk
CUST_01781,123,1,256.32,3,2,2,322,Regular
CUST_01782,124,1,262.85,3,2,2,322,Regular
CUST_01783,146,1,855.59,3,2,3,323,Regular
CUST_01784,441,1,469.29999999999995,1,2,3,123,At Risk
CUST_01785,426,1,128.45,1,2,2,122,At Risk
CUST_01786,49,1,509.89,4,2,3,423,Regular
CUST_01787,281,1,116.03999999999999,2,2,1,221,Regular
CUST_01788,327,1,342.63,2,2,3,223,Regular
CUST_01789,387,1,193.57,1,2,2,122,At Risk
CUST_01790,49,1,31.95,4,2,1,421,Regular
CUST_01791,162,1,75.85000000000001,3,2,1,321,Regular
CUST_01792,346,1,159.06,1,2,2,122,At Risk
CUST_01793,416,1,337.83,1,2,2,122,At Risk
CUST_01794,27,1,9670.2,4,2,4,424,Regular
CUST_01795,60,1,377.07,4,2,3,423,Regular
CUST_01796,168,1,2879.18,3,2,4,324,Regular
CUST_01797,345,1,690.97,1,2,3,123,At Risk
CUST_01798,151,1,30.71,3,2,1,321,Regular
CUST_01799,341,1,1281.54,1,2,4,124,At Risk
CUST_01800,35,1,131.58999999999997,4,2,2,422,Regular
CUST_01801,6,1,291.5,4,2,2,422,Regular
CUST_01802,332,1,202.28,2,2,2,222,Regular
CUST_01803,283,1,332.28,2,2,2,222,Regular
CUST_01804,55,1,2455.56,4,2,4,424,Regular
CUST_01805,376,1,1127.97,1,2,4,124,At Risk
CUST_01806,48,1,270.82,4,2,2,422,Regular
CUST_01807,146,1,344.36,3,2,3,323,Regular
CUST_01808,450,1,1225.9499999999998,1,2,4,124,At Risk
CUST_01809,310,1,884.5200000000001,2,2,3,223,Regular
CUST_01810,12,1,590.86,4,2,3,423,Regular
CUST_01811,377,1,65.57,1,2,1,121,At Risk
CUST_01812,385,1,231.15,1,2,2,122,At Risk
CUST_01813,175,1,703.98,3,2,3,323,Regular
CUST_01814,323,1,154.16,2,2,2,222,Regular
CUST_01815,43,1,53.879999999999995,4,2,1,421,Regular
CUST_01816,362,1,68.9,1,2,1,121,At Risk
CUST_01817,395,1,861.61,1,2,3,123,At Risk
CUST_01818,113,1,1389.3899999999999,3,2,4,324,Regular
CUST_01819,8,1,446.55,4,2,3,423,Regular
CUST_01820,438,1,170.7,1,2,2,122,At Risk
CUST_01821,384,1,1315.48,1,2,4,124,At Risk
CUST_01822,444,1,308.28,1,2,2,122,At Risk
CUST_01823,268,1,46.42,2,2,1,221,Regular
CUST_01824,47,1,1181.43,4,2,4,424,Regular
CUST_01825,48,1,1612.0500000000002,4,2,4,424,Regular
CUST_01826,330,1,2557.14,2,2,4,224,Regular
CUST_01827,150,1,348.47,3,2,3,323,Regular
CUST_01828,286,1,956.9100000000001,2,2,3,223,Regular
CUST_01829,443,1,237.40000000000003,1,2,2,122,At Risk
CUST_01830,362,1,334.91,1,2,2,122,At Risk
CUST_01831,316,1,175.08,2,2,2,222,Regular
CUST_01832,425,1,27.48,1,2,1,121,At Risk
CUST_01833,387,1,121.84,1,2,1,121,At Risk
CUST_01834,72,1,55.8,4,2,1,421,Regular
CUST_01835,236,1,851.74,2,2,3,223,Regular
CUST_01836,182,1,128.3,3,2,2,322,Regular
CUST_01837,393,1,185.48,1,2,2,122,At Risk
CUST_01838,70,1,276.54,4,2,2,422,Regular
CUST_01839,419,1,6454.76,1,2,4,124,At Risk
CUST_01840,208,1,48.54,3,2,1,321,Regular
CUST_01841,222,1,287.45,3,2,2,322,Regular
CUST_01842,53,1,3430.43,4,2,4,424,Regular
CUST_01843,266,1,186.06,2,2,2,222,Regular
CUST_01844,189,1,673.56,3,2,3,323,Regular
CUST_01845,148,1,144.8,3,2,2,322,Regular
CUST_01846,396,1,1014.3299999999999,1,2,4,124,At Risk
CUST_01847,220,1,194.15,3,2,2,322,Regular
CUST_01848,194,1,73.89,3,2,1,321,Regular
CUST_01849,338,1,1930.72,1,2,4,124,At Risk
CUST_01850,137,1,1151.65,3,2,4,324,Regular
CUST_01851,429,1,450.37,1,2,3,123,At Risk
CUST_01852,79,1,600.11,4,2,3,423,Regular
CUST_01853,50,1,1533.32,4,2,4,424,Regular
CUST_01854,8,1,402.88,4,2,3,423,Regular
CUST_01855,114,1,3326.13,3,2,4,324,Regular
CUST_01856,185,1,224.07,3,2,2,322,Regular
CUST_01857,297,1,508.65000000000003,2,2,3,223,Regular
CUST_01858,217,1,20.44,3,2,1,321,Regular
CUST_01859,122,1,108.66,3,2,1,321,Regular
CUST_01860,436,1,1469.76,1,2,4,124,At Risk
CUST_01861,420,1,247.72,1,2,2,122,At Risk
CUST_01862,206,1,381.82,3,2,3,323,Regular
CUST_01863,18,1,1787.73,4,2,4,424,Regular
CUST_01864,246,1,200.82,2,2,2,222,Regular
CUST_01865,233,1,2019.03,2,2,4,224,Regular
CUST_01866,100,1,1049.63,4,2,4,424,Regular
CUST_01867,396,1,505.55,1,2,3,123,At Risk
CUST_01868,200,1,140.98,3,2,2,322,Regular
CUST_01869,87,1,133.48,4,2,2,422,Regular
CUST_01870,224,1,106.09,2,2,1,221,Regular
CUST_01871,414,1,386.85,1,2,3,123,At Risk
CUST_01872,410,1,2390.82,1,2,4,124,At Risk
CUST_01873,287,1,602.1,2,2,3,223,Regular
CUST_01874,140,1,3268.8900000000003,3,2,4,324,Regular
CUST_01875,376,1,362.98,1,2,3,123,At Risk
CUST_01876,418,1,716.08,1,2,3,123,At Risk
CUST_01877,387,1,126.24,1,2,2,122,At Risk
CUST_01878,311,1,154.04999999999998,2,2,2,222,Regular
CUST_01879,132,1,249.84,3,2,2,322,Regular
CUST_01880,127,1,162.39999999999998,3,2,2,322,Regular
CUST_01881,152,1,2685.42,3,2,4,324,Regular
CUST_01882,171,1,441.24,3,2,3,323,Regular
CUST_01883,87,1,77.52000000000001,4,2,1,421,Regular
CUST_01884,285,1,542.1,2,2,3,223,Regular
CUST_01885,256,1,84.81,2,2,1,221,Regular
CUST_01886,146,1,2663.53,3,2,4,324,Regular
CUST_01887,180,1,1569.62,3,2,4,324,Regular
CUST_01888,301,1,5285.84,2,2,4,224,Regular
CUST_01889,219,1,1419.8500000000001,3,2,4,324,Regular
CUST_01890,193,1,444.72,3,2,3,323,Regular
CUST_01891,142,1,102.04,3,2,1,321,Regular
CUST_01892,231,1,5456.52,2,2,4,224,Regular
CUST_01893,401,1,424.95,1,2,3,123,At Risk
CUST_01894,45,1,41.86,4,2,1,421,Regular
CUST_01895,92,1,480.0,4,2,3,423,Regular
CUST_01896,393,1,409.55,1,2,3,123,At Risk
CUST_01897,15,1,196.6,4,2,2,422,Regular
CUST_01898,116,1,558.86,3,2,3,323,Regular
CUST_01899,118,1,247.32999999999998,3,2,2,322,Regular
CUST_01900,2,1,348.54,4,2,3,423,Regular
CUST_01901,58,1,6892.23,4,2,4,424,Regular
CUST_01902,169,1,342.36,3,2,3,323,Regular
CUST_01903,82,1,1657.96,4,2,4,424,Regular
CUST_01904,8,1,293.16,4,2,2,422,Regular
CUST_01905,341,1,270.3,1,2,2,122,At Risk
CUST_01906,231,1,40.8,2,2,1,221,Regular
CUST_01907,220,1,434.35,3,2,3,323,Regular
CUST_01908,335,1,90.54,1,2,1,121,At Risk
CUST_01909,240,1,307.64,2,2,2,222,Regular
CUST_01910,278,1,51.6,2,2,1,221,Regular
CUST_01911,28,1,65.45,4,2,1,421,Regular
CUST_01912,219,1,211.34,3,2,2,322,Regular
CUST_01913,247,1,119.63000000000001,2,2,1,221,Regular
CUST_01914,239,1,148.93,2,2,2,222,Regular
CUST_01915,78,1,34.71,4,2,1,421,Regular
CUST_01916,403,1,880.7,1,2,3,123,At Risk
CUST_01917,291,1,348.1,2,2,3,223,Regular
CUST_01918,233,1,239.35,2,2,2,222,Regular
CUST_01919,291,1,314.24,2,2,2,222,Regular
CUST_01920,111,1,23.05,4,2,1,421,Regular
CUST_01921,321,1,2465.0,2,2,4,224,Regular
CUST_01922,260,1,1043.44,2,2,4,224,Regular
CUST_01923,373,1,209.5,1,2,2,122,At Risk
CUST_01924,100,1,1766.6999999999998,4,2,4,424,Regular
CUST_01925,209,1,3075.95,3,2,4,324,Regular
CUST_01926,417,1,189.17,1,2,2,122,At Risk
CUST_01927,405,1,85.14,1,2,1,121,At Risk
CUST_01928,26,1,638.23,4,2,3,423,Regular
CUST_01929,408,1,383.61,1,2,3,123,At Risk
CUST_01930,404,1,134.19,1,2,2,122,At Risk
CUST_01931,230,1,10556.34,2,2,4,224,Regular
CUST_01932,402,1,664.82,1,2,3,123,At Risk
CUST_01933,70,1,598.9,4,2,3,423,Regular
CUST_01934,73,1,537.96,4,2,3,423,Regular
CUST_01935,261,1,720.9000000000001,2,2,3,223,Regular
CUST_01936,36,1,4875.35,4,2,4,424,Regular
CUST_01937,385,1,595.92,1,2,3,123,At Risk
CUST_01938,167,1,194.79,3,2,2,322,Regular
CUST_01939,421,1,30.59,1,2,1,121,At Risk
CUST_01940,151,1,1376.62,3,2,4,324,Regular
CUST_01941,164,1,608.66,3,2,3,323,Regular
CUST_01942,164,1,198.81,3,2,2,322,Regular
CUST_01943,283,1,129.11,2,2,2,222,Regular
CUST_01944,108,1,184.92,4,2,2,422,Regular
CUST_01945,389,1,2492.08,1,2,4,124,At Risk
CUST_01946,241,1,122.72,2,2,2,222,Regular
CUST_01947,270,1,1877.16,2,2,4,224,Regular
CUST_01948,4,1,497.8,4,2,3,423,Regular
CUST_01949,111,1,292.86,4,2,2,422,Regular
CUST_01950,67,1,49.08,4,2,1,421,Regular
CUST_01951,235,1,99.03,2,2,1,221,Regular
CUST_01952,7,1,202.02,4,2,2,422,Regular
CUST_01953,82,1,2130.68,4,2,4,424,Regular
CUST_01954,425,1,1015.66,1,2,4,124,At Risk
CUST_01955,304,1,152.28,2,2,2,222,Regular
CUST_01956,144,1,197.87,3,2,2,322,Regular
CUST_01957,292,1,2419.6899999999996,2,2,4,224,Regular
CUST_01958,271,1,690.38,2,2,3,223,Regular
CUST_01959,398,1,298.02,1,2,2,122,At Risk
CUST_01960,156,1,236.1,3,2,2,322,Regular
CUST_01961,192,1,1600.87,3,2,4,324,Regular
CUST_01962,343,1,899.49,1,2,3,123,At Risk
CUST_01963,372,1,536.05,1,2,3,123,At Risk
CUST_01964,115,1,138.25,3,2,2,322,Regular
CUST_01965,205,1,2889.09,3,2,4,324,Regular
CUST_01966,337,1,129.57,1,2,2,122,At Risk
CUST_01967,18,1,151.13,4,2,2,422,Regular
CUST_01968,396,1,49.62,1,2,1,121,At Risk
CUST_01969,272,1,370.88,2,2,3,223,Regular
CUST_01970,19,1,18.2,4,2,1,421,Regular
CUST_01971,167,1,3105.7,3,2,4,324,Regular
CUST_01972,263,1,2375.6,2,2,4,224,Regular
CUST_01973,393,1,515.49,1,2,3,123,At Risk
CUST_01974,61,1,380.88,4,2,3,423,Regular
CUST_01975,309,1,225.26,2,2,2,222,Regular
CUST_01976,158,1,4607.12,3,2,4,324,Regular
CUST_01977,336,1,41.82,1,2,1,121,At Risk
CUST_01978,38,1,212.34,4,2,2,422,Regular
CUST_01979,232,1,45.21,2,2,1,221,Regular
CUST_01980,19,1,150.32,4,2,2,422,Regular
CUST_01981,164,1,121.04,3,2,1,321,Regular
CUST_01982,59,1,1336.8600000000001,4,2,4,424,Regular
CUST_01983,32,1,109.18,4,2,1,421,Regular
CUST_01984,133,1,21409.050000000003,3,2,4,324,Regular
CUST_01985,137,1,62.0,3,2,1,321,Regular
CUST_01986,106,1,557.92,4,2,3,423,Regular
CUST_01987,122,1,751.0999999999999,3,2,3,323,Regular
CUST_01988,166,1,57.23,3,2,1,321,Regular
CUST_01989,438,1,1439.04,1,2,4,124,At Risk
CUST_01990,140,1,305.34,3,2,2,322,Regular
CUST_01991,115,1,1197.82,3,2,4,324,Regular
CUST_01992,27,1,215.34,4,2,2,422,Regular
CUST_01993,96,1,117.49,4,2,1,421,Regular
CUST_01994,315,1,65.52000000000001,2,2,1,221,Regular
CUST_01995,437,1,67.04,1,2,1,121,At Risk
CUST_01996,359,1,32.92,1,2,1,121,At Risk
CUST_01997,312,1,2172.16,2,2,4,224,Regular
CUST_01998,92,1,509.08,4,2,3,423,Regular
CUST_01999,61,1,233.12,4,2,2,422,Regular
CUST_02000,293,1,470.2,2,2,3,223,Regular
CUST_02001,278,1,114.39,2,2,1,221,Regular
CUST_02002,272,1,110.84,2,2,1,221,Regular
CUST_02003,448,1,1148.64,1,2,4,124,At Risk
CUST_02004,359,1,1868.16,1,2,4,124,At Risk
CUST_02005,6,1,235.0,4,2,2,422,Regular
CUST_02006,378,1,191.24,1,2,2,122,At Risk
CUST_02007,162,1,379.65000000000003,3,2,3,323,Regular
CUST_02008,115,1,144.09,3,2,2,322,Regular
CUST_02009,246,1,2104.36,2,2,4,224,Regular
CUST_02010,416,1,47.150000000000006,1,2,1,121,At Risk
CUST_02011,379,1,1753.78,1,2,4,124,At Risk
CUST_02012,72,1,643.12,4,2,3,423,Regular
CUST_02013,127,1,75.52,3,2,1,321,Regular
CUST_02014,436,1,50.22,1,2,1,121,At Risk
CUST_02015,405,1,10492.060000000001,1,2,4,124,At Risk
CUST_02016,69,1,67.16,4,2,1,421,Regular
CUST_02017,180,1,865.9,3,2,3,323,Regular
CUST_02018,341,1,38.5,1,2,1,121,At Risk
CUST_02019,259,1,255.82,2,2,2,222,Regular
CUST_02020,237,1,9153.03,2,2,4,224,Regular
CUST_02021,219,1,407.91,3,2,3,323,Regular
CUST_02022,277,1,417.71,2,2,3,223,Regular
CUST_02023,371,1,3306.5499999999997,1,2,4,124,At Risk
CUST_02024,262,1,1210.46,2,2,4,224,Regular
CUST_02025,292,1,1644.88,2,2,4,224,Regular
CUST_02026,82,1,104.11,4,2,1,421,Regular
CUST_02027,285,1,271.66,2,2,2,222,Regular
CUST_02028,54,1,307.16,4,2,2,422,Regular
CUST_02029,161,1,119.08000000000001,3,2,1,321,Regular
CUST_02030,146,1,260.4,3,2,2,322,Regular
CUST_02031,408,1,3239.0,1,2,4,124,At Risk
CUST_02032,425,1,461.4,1,2,3,123,At Risk
CUST_02033,372,1,60.24,1,2,1,121,At Risk
CUST_02034,371,1,867.1800000000001,1,2,3,123,At Risk
CUST_02035,65,1,43.67,4,2,1,421,Regular
CUST_02036,135,1,280.46999999999997,3,2,2,322,Regular
CUST_02037,426,1,1493.28,1,2,4,124,At Risk
CUST_02038,106,1,152.84,4,2,2,422,Regular
CUST_02039,410,1,255.10000000000002,1,2,2,122,At Risk
CUST_02040,312,1,70.9,2,2,1,221,Regular
CUST_02041,225,1,294.32,2,2,2,222,Regular
CUST_02042,113,1,265.56,3,2,2,322,Regular
CUST_02043,234,1,13.74,2,2,1,221,Regular
CUST_02044,203,1,110.44,3,2,1,321,Regular
CUST_02045,141,1,53.34,3,2,1,321,Regular
CUST_02046,225,1,429.03,2,2,3,223,Regular
CUST_02047,239,1,3865.01,2,2,4,224,Regular
CUST_02048,312,1,65.6,2,2,1,221,Regular
CUST_02049,341,1,374.6,1,2,3,123,At Risk
CUST_02050,65,1,3632.49,4,2,4,424,Regular
CUST_02051,189,1,41.48,3,2,1,321,Regular
CUST_02052,393,1,18699.75,1,2,4,124,At Risk
CUST_02053,275,1,102.73,2,2,1,221,Regular
CUST_02054,231,1,33.59,2,2,1,221,Regular
CUST_02055,395,1,470.21999999999997,1,2,3,123,At Risk
CUST_02056,306,1,4493.46,2,2,4,224,Regular
CUST_02057,104,1,302.46,4,2,2,422,Regular
CUST_02058,104,1,1794.36,4,2,4,424,Regular
CUST_02059,148,1,607.32,3,2,3,323,Regular
CUST_02060,202,1,28.73,3,2,1,321,Regular
CUST_02061,182,1,287.81,3,2,2,322,Regular
CUST_02062,110,1,173.92,4,2,2,422,Regular
CUST_02063,294,1,395.57,2,2,3,223,Regular
CUST_02064,428,1,2477.93,1,2,4,124,At Risk
CUST_02065,339,1,1851.55,1,2,4,124,At Risk
CUST_02066,249,1,313.59000000000003,2,2,2,222,Regular
CUST_02067,145,1,98.05,3,2,1,321,Regular
CUST_02068,423,1,14099.660000000002,1,2,4,124,At Risk
CUST_02069,448,1,444.76,1,2,3,123,At Risk
CUST_02070,347,1,96.34,1,2,1,121,At Risk
CUST_02071,297,1,2922.3,2,2,4,224,Regular
CUST_02072,343,1,690.07,1,2,3,123,At Risk
CUST_02073,59,1,400.38,4,2,3,423,Regular
CUST_02074,381,1,149.53,1,2,2,122,At Risk
CUST_02075,60,1,102.32,4,2,1,421,Regular
CUST_02076,321,1,438.62,2,2,3,223,Regular
CUST_02077,303,1,1253.94,2,2,4,224,Regular
CUST_02078,284,1,100.72,2,2,1,221,Regular
CUST_02079,390,1,451.23,1,2,3,123,At Risk
CUST_02080,448,1,443.53,1,2,3,123,At Risk
CUST_02081,197,1,149.5,3,2,2,322,Regular
CUST_02082,69,1,267.9,4,2,2,422,Regular
CUST_02083,231,1,227.16,2,2,2,222,Regular
CUST_02084,362,1,120.18,1,2,1,121,At Risk
CUST_02085,385,1,1115.59,1,2,4,124,At Risk
CUST_02086,257,1,461.06,2,2,3,223,Regular
CUST_02087,179,1,12.7,3,2,1,321,Regular
CUST_02088,91,1,403.86,4,2,3,423,Regular
CUST_02089,334,1,198.92,1,2,2,122,At Risk
CUST_02090,195,1,276.97,3,2,2,322,Regular
CUST_02091,165,1,92.0,3,2,1,321,Regular
CUST_02092,25,1,181.9,4,2,2,422,Regular
CUST_02093,109,1,123.09,4,2,2,422,Regular
CUST_02094,39,1,949.24,4,2,3,423,Regular
CUST_02095,270,1,1116.0,2,2,4,224,Regular
CUST_02096,415,1,3757.9500000000003,1,2,4,124,At Risk
CUST_02097,248,1,374.46999999999997,2,2,3,223,Regular
CUST_02098,10,1,111.8,4,2,1,421,Regular
CUST_02099,72,1,6553.7,4,2,4,424,Regular
CUST_02100,430,1,2031.0,1,2,4,124,At Risk
CUST_02101,228,1,2386.75,2,2,4,224,Regular
CUST_02102,442,1,428.98,1,2,3,123,At Risk
CUST_02103,216,1,667.23,3,2,3,323,Regular
CUST_02104,412,1,183.36,1,2,2,122,At Risk
CUST_02105,10,1,50.34,4,2,1,421,Regular
CUST_02106,291,1,2017.8,2,2,4,224,Regular
CUST_02107,157,1,939.58,3,2,3,323,Regular
CUST_02108,232,1,82.69,2,2,1,221,Regular
CUST_02109,158,1,1548.66,3,2,4,324,Regular
CUST_02110,244,1,120.29,2,2,1,221,Regular
CUST_02111,88,1,1008.45,4,2,4,424,Regular
CUST_02112,124,1,157.18,3,2,2,322,Regular
CUST_02113,238,1,184.24,2,2,2,222,Regular
CUST_02114,303,1,296.49,2,2,2,222,Regular
CUST_02115,393,1,759.4,1,2,3,123,At Risk
CUST_02116,244,1,648.54,2,2,3,223,Regular
CUST_02117,441,1,44.27,1,2,1,121,At Risk
CUST_02118,285,1,283.04999999999995,2,2,2,222,Regular
CUST_02119,364,1,82.71,1,2,1,121,At Risk
CUST_02120,41,1,5362.82,4,2,4,424,Regular
CUST_02121,135,1,1032.65,3,2,4,324,Regular
CUST_02122,216,1,1342.64,3,2,4,324,Regular
CUST_02123,26,1,307.77,4,2,2,422,Regular
CUST_02124,98,1,59.86,4,2,1,421,Regular
CUST_02125,266,1,98.67,2,2,1,221,Regular
CUST_02126,406,1,168.82,1,2,2,122,At Risk
CUST_02127,228,1,218.33,2,2,2,222,Regular
CUST_02128,19,1,3650.0199999999995,4,2,4,424,Regular
CUST_02129,397,1,291.67999999999995,1,2,2,122,At Risk
CUST_02130,327,1,761.58,2,2,3,223,Regular
CUST_02131,228,1,327.8,2,2,2,222,Regular
CUST_02132,150,1,420.3,3,2,3,323,Regular
CUST_02133,246,1,165.23000000000002,2,2,2,222,Regular
CUST_02134,183,1,689.09,3,2,3,323,Regular
CUST_02135,411,1,110.5,1,2,1,121,At Risk
CUST_02136,249,1,1471.18,2,2,4,224,Regular
CUST_02137,6,1,98.44,4,2,1,421,Regular
CUST_02138,293,1,166.76999999999998,2,2,2,222,Regular
CUST_02139,70,1,578.2,4,2,3,423,Regular
CUST_02140,278,1,802.96,2,2,3,223,Regular
CUST_02141,338,1,279.32,1,2,2,122,At Risk
CUST_02142,281,1,362.1,2,2,3,223,Regular
CUST_02143,53,1,853.89,4,2,3,423,Regular
CUST_02144,365,1,1556.6,1,2,4,124,At Risk
CUST_02145,412,1,174.85,1,2,2,122,At Risk
CUST_02146,190,1,1556.22,3,2,4,324,Regular
CUST_02147,127,1,905.01,3,2,3,323,Regular
CUST_02148,393,1,78.87,1,2,1,121,At Risk
CUST_02149,180,1,757.0,3,2,3,323,Regular
CUST_02150,190,1,140.67,3,2,2,322,Regular
CUST_02151,352,1,31.73,1,2,1,121,At Risk
CUST_02152,54,1,841.3,4,2,3,423,Regular
CUST_02153,273,1,972.54,2,2,3,223,Regular
CUST_02154,272,1,652.04,2,2,3,223,Regular
CUST_02155,79,1,986.59,4,2,4,424,Regular
CUST_02156,32,1,701.49,4,2,3,423,Regular
CUST_02157,121,1,241.01,3,2,2,322,Regular
CUST_02158,34,1,344.71,4,2,3,423,Regular
CUST_02159,376,1,592.71,1,2,3,123,At Risk
CUST_02160,331,1,728.37,2,2,3,223,Regular
CUST_02161,399,1,149.4,1,2,2,122,At Risk
CUST_02162,377,1,169.38,1,2,2,122,At Risk
CUST_02163,320,1,464.85,2,2,3,223,Regular
CUST_02164,350,1,25.98,1,2,1,121,At Risk
CUST_02165,363,1,57.58,1,2,1,121,At Risk
CUST_02166,143,1,40.2,3,2,1,321,Regular
CUST_02167,373,1,191.01,1,2,2,122,At Risk
CUST_02168,62,1,132.15,4,2,2,422,Regular
CUST_02169,63,1,1215.58,4,2,4,424,Regular
CUST_02170,116,1,201.12,3,2,2,322,Regular
CUST_02171,413,1,103.15,1,2,1,121,At Risk
CUST_02172,361,1,227.0,1,2,2,122,At Risk
CUST_02173,56,1,902.25,4,2,3,423,Regular
CUST_02174,130,1,2472.52,3,2,4,324,Regular
CUST_02175,199,1,8139.349999999999,3,2,4,324,Regular
CUST_02176,214,1,336.65999999999997,3,2,2,322,Regular
CUST_02177,65,1,10323.689999999999,4,2,4,424,Regular
CUST_02178,163,1,169.55,3,2,2,322,Regular
CUST_02179,62,1,116.63,4,2,1,421,Regular
CUST_02180,155,1,205.35999999999999,3,2,2,322,Regular
CUST_02181,222,1,62.9,3,2,1,321,Regular
CUST_02182,103,1,555.29,4,2,3,423,Regular
CUST_02183,162,1,6619.8,3,2,4,324,Regular
CUST_02184,122,1,35.81,3,2,1,321,Regular
CUST_02185,126,1,147.34,3,2,2,322,Regular
CUST_02186,132,1,55.62,3,2,1,321,Regular
CUST_02187,286,1,484.82,2,2,3,223,Regular
CUST_02188,9,1,242.76000000000002,4,2,2,422,Regular
CUST_02189,130,1,520.27,3,2,3,323,Regular
CUST_02190,290,1,386.28,2,2,3,223,Regular
CUST_02191,374,1,327.24,1,2,2,122,At Risk
CUST_02192,226,1,786.88,2,2,3,223,Regular
CUST_02193,417,1,78.11,1,2,1,121,At Risk
CUST_02194,211,1,2506.05,3,2,4,324,Regular
CUST_02195,225,1,529.24,2,2,3,223,Regular
CUST_02196,128,1,1049.76,3,2,4,324,Regular
CUST_02197,296,1,964.36,2,2,3,223,Regular
CUST_02198,44,1,442.8,4,2,3,423,Regular
CUST_02199,311,1,228.06,2,2,2,222,Regular
CUST_02200,149,1,79.78,3,2,1,321,Regular
CUST_02201,423,1,81.66,1,2,1,121,At Risk
CUST_02202,271,1,173.22,2,2,2,222,Regular
CUST_02203,192,1,543.06,3,2,3,323,Regular
CUST_02204,414,1,110.0,1,2,1,121,At Risk
CUST_02205,293,1,48.95,2,2,1,221,Regular
CUST_02206,215,1,837.03,3,2,3,323,Regular
CUST_02207,220,1,109.5,3,2,1,321,Regular
CUST_02208,432,1,699.61,1,2,3,123,At Risk
CUST_02209,422,1,71.28,1,2,1,121,At Risk
CUST_02210,263,1,5059.65,2,2,4,224,Regular
CUST_02211,26,1,73.23,4,2,1,421,Regular
CUST_02212,305,1,124.03,2,2,2,222,Regular
CUST_02213,412,1,1410.32,1,2,4,124,At Risk
CUST_02214,121,1,278.9,3,2,2,322,Regular
CUST_02215,9,1,9924.28,4,2,4,424,Regular
CUST_02216,14,1,45.12,4,2,1,421,Regular
CUST_02217,405,1,93.74,1,2,1,121,At Risk
CUST_02218,137,1,25.38,3,2,1,321,Regular
CUST_02219,147,1,1840.8000000000002,3,2,4,324,Regular
CUST_02220,192,1,110.15,3,2,1,321,Regular
CUST_02221,255,1,63.63,2,2,1,221,Regular
CUST_02222,215,1,98.66999999999999,3,2,1,321,Regular
CUST_02223,154,1,2201.36,3,2,4,324,Regular
CUST_02224,168,1,238.7,3,2,2,322,Regular
CUST_02225,46,1,398.8,4,2,3,423,Regular
CUST_02226,73,1,699.63,4,2,3,423,Regular
CUST_02227,430,1,387.29,1,2,3,123,At Risk
CUST_02228,221,1,212.32999999999998,3,2,2,322,Regular
CUST_02229,37,1,104.65,4,2,1,421,Regular
CUST_02230,159,1,107.8,3,2,1,321,Regular
